,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
354,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.034798469583045284,0.011236118740252939,0.01697713594287915,0.020035771362579453,0.009100136181523544,0.022818675091474897,0.002743383518806541,0.00617968172456507,0.0012109334853221277,0.00039099973621417697,0.000590778348715505,0.0006972141803335709,0.00031667081211431695,0.0007940549710960823,9.546554793381716e-05,0.0002150434665251784,0.0001262503643450633,0.00019075711532360616,0.00022512430608250214,0.00010225021068807051,0.00025639334282306404,3.082498296736323e-05,6.943563763418418e-05,0.00028822314482299913,0.0003401500141429564,0.0001544942490524384,0.00038739574906435965,4.657479494223281e-05,0.00010491329672166706,0.0004014321340935589,0.00018232824790134257,0.00045718975692977785,5.4965804942676546e-05,0.00012381469012689644,8.281247852227392e-05,0.00020765305081436077,2.4965163619286782e-05,5.6235945252014404e-05,0.0005206919329302969,6.260037716695357e-05,0.00014101214944157558,7.5261531312593585e-06,1.6953236994641795e-05,3.8188466216923514e-05,5
355,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02843516161070518,0.012277878093653872,0.01858671245914769,0.01954709401227264,0.02600038909006727,0.012892551426683316,0.0010973534075226165,0.0,0.0008085584158269216,0.0003491234478295847,0.0005285161725875721,0.00055582477725862,0.0007393252657172786,0.0003666017833920677,3.120342148696362e-05,0.0,0.00015074629048262563,0.00022820538973521292,0.000239996837367875,0.000319229607635414,0.00015829317473298107,1.3473171363218362e-05,0.0,0.000345465880039036,0.0003633162158180391,0.00048326175584304095,0.00023963014623253713,2.0396192251688787e-05,0.0,0.00038208888432462486,0.0005082320498992128,0.0002520119147954385,2.1450070221532314e-05,0.0,0.000676020232834889,0.0003352113534574681,2.853161556489918e-05,0.0,0.000166217882289674,1.4147685239731507e-05,0.0,1.2041845010014976e-06,0.0,0.0,5
356,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0380405053236974,0.011459352887410281,0.0214968482974095,0.01954709401227264,0.00962014396332489,0.015630792437660305,0.029811434237697745,0.0,0.00144708004528225,0.000435919574519658,0.0008177509721003214,0.0007435813338366709,0.00036595513765159585,0.0005946032429384259,0.0011340420228261958,0.0,0.00013131676859819835,0.00024633997060714033,0.00022399704821001668,0.00011024062450342967,0.00017911876645301342,0.00034161974500960336,0.0,0.00046211448672183765,0.00042020091463702646,0.0002068027753788349,0.0003360127738006792,0.000640851879335988,0.0,0.00038208888432462486,0.00018804585846270874,0.0003055365692652662,0.0005827269076849611,0.0,9.254716987509632e-05,0.00015037047351114212,0.0002867902891198449,0.0,0.00024432167222921856,0.0004659763408384134,0.0,0.0008887216113085773,0.0,0.0,2
357,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.018272447856340118,0.011905821181724969,0.012040922152586496,0.029320641018408956,0.025740385199166597,0.013120738177598065,0.01609451664366504,0.0,0.0003338823506626686,0.00021754849672997917,0.00022001712217538735,0.0005357598841233449,0.0004703398463538806,0.0002397480041868517,0.00029408621614436764,0.0,0.00014174857801121094,0.0001433570660117657,0.0003490863088987273,0.00030646042332999757,0.0001562131625147145,0.00019161843716577229,0.0,0.00014498380628464824,0.0003530475559665967,0.00030993797436075466,0.0001579857869809279,0.00019379282198987846,0.0,0.0008596999897304058,0.0007547245941003309,0.0003847084540018862,0.00047190154487371087,0.0,0.0006625674302014748,0.0003377328547887853,0.0004142790580023361,0.0,0.0001721537703250794,0.00021117193897652337,0.0,0.000259033465993211,0.0,0.0,0
358,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01272434638796856,0.020153295278821405,0.01954709401227264,0.02600038909006727,0.015174418935830807,0.018289223458710275,0.0,0.0003805601696994739,0.00024822593154466034,0.0003931495058174621,0.0003813237609418824,0.0005072143279994398,0.00029602182785255706,0.0003567852832550561,0.0,0.00016190899100100852,0.00025643750998673496,0.0002487239950903432,0.0003308379570039746,0.00019308456277566043,0.00023271841445558991,0.0,0.00040615531059536513,0.00039393835747221235,0.0005239935186963723,0.00030581454549833716,0.0003685881207837355,0.0,0.00038208888432462486,0.0005082320498992128,0.0002966157935202949,0.0003575011703588719,0.0,0.000676020232834889,0.0003945407965472855,0.000475526926081653,0.0,0.00023026299004010056,0.0002775283387734942,0.0,0.0003344956947226382,0.0,0.0,5
359,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029113295161042156,0.012426700858425434,0.024114089577619104,0.022185951703929445,0.009100136181523544,0.015516699062202932,0.027068050718891207,0.0,0.0008475839551339606,0.0003617822099693156,0.0007020406074130354,0.000645906160385124,0.00026493495065837405,0.00045174223972298,0.000788040150013139,0.0,0.00015442289422479142,0.0002996585776543471,0.00027569818508420523,0.00011308467009872699,0.0001928213775562063,0.00033636656910434855,0.0,0.0005814893161574383,0.0005349940267532858,0.00021944149904979142,0.00037417107113491986,0.0006527213997268797,0.0,0.0004922164530090898,0.00020189518182246228,0.0003442527359984416,0.000600530465968833,0.0,8.281247852227392e-05,0.00014120407455376534,0.00024632294771029624,0.0,0.00024076794978696936,0.0004200067972054806,0.0,0.0007326793697204668,0.0,0.0,2
360,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.013319637447054809,0.028214613390349967,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.0,0.0,0.0003805601696994739,0.0002598388406227731,0.000550409308144447,0.0003813237609418824,0.0005072143279994398,0.00022257280289665946,0.0,0.0,0.00017741274172098474,0.00037580842106827946,0.0002603602053869675,0.0003463157561620553,0.00015196823962029292,0.0,0.0,0.0007960644087669157,0.0005515137004610972,0.0007335909261749212,0.00032191004789298646,0.0,0.0,0.00038208888432462486,0.0005082320498992128,0.00022301939362428188,0.0,0.0,0.000676020232834889,0.00029664721544908683,0.0,0.0,0.00013017298323257423,0.0,0.0,0.0,0.0,0.0,2
362,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.016721101241185667,0.011608175652181843,0.01477908320446903,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.0,0.0,0.00027959522671798086,0.00019410148030559908,0.00024712254651383333,0.00032684893795018494,0.00043475513828523406,0.00019077668819713668,0.0,0.0,0.00013474974197190737,0.000171558193815687,0.00022690610078417275,0.0003018170835825733,0.0001324415943059536,0.0,0.0,0.0002184213003646186,0.0002888881288129557,0.000384261913710673,0.00016861954889632624,0.0,0.0,0.00038208888432462486,0.0005082320498992128,0.00022301939362428188,0.0,0.0,0.000676020232834889,0.00029664721544908683,0.0,0.0,0.00013017298323257423,0.0,0.0,0.0,0.0,0.0,1
363,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023223751723868983,0.01198023256411075,0.016391346826774744,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.03657844691742055,0.026868181411152475,0.0005393426441319076,0.00027822594666311834,0.00038066856912484433,0.0004539568582641458,0.000603826580951714,0.00026496762249602317,0.0008494887696548956,0.0006239799743644769,0.00014352597229017963,0.0001963721470237602,0.00023417873221956293,0.0003114907080563738,0.0001366865172003752,0.00043821830090467817,0.000321887061880324,0.00026867625079561846,0.0003204031974107327,0.0004261813952063828,0.00018701440877592546,0.0005995700098082097,0.00044040568011490227,0.00038208888432462486,0.0005082320498992128,0.00022301939362428188,0.0007150023407177438,0.0005251948679825936,0.000676020232834889,0.00029664721544908683,0.000951053852163306,0.000698583170832477,0.00013017298323257423,0.00041733584777969054,0.00030654815095994693,0.001337982778890553,0.0009827963475154662,0.0007218991723425994,1
364,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.028054292082433728,0.013096403299897464,0.03017351369145141,0.02267462905423626,0.02600038909006727,0.024530075723335515,0.0,0.02982368136637925,0.0007870433042465037,0.0003674103234046724,0.000846496566253291,0.0006361206663483821,0.0007294225097896704,0.0006881739091466713,0.0,0.0008366822680258397,0.0001715157793935652,0.00039516450427822555,0.00029695608676985066,0.000340511581477775,0.00032125576464982593,0.0,0.00039058295906173974,0.0009104409284882057,0.0006841732302165797,0.0007845230961922086,0.000740158575690404,0.0,0.0008998852580379286,0.0005141388027472151,0.0005895491778830867,0.000556210367698959,0.0,0.0006762409120143876,0.000676020232834889,0.0006377915132155367,0.0,0.0007754273196240495,0.0006017246149925744,0.0,0.0007315771622659135,0.0,0.0,0.000889451970243317,3
365,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.019507951448049943,0.011533764269796062,0.015316504411904268,0.01954709401227264,0.034667185453423024,0.022818675091474897,0.03657844691742055,0.0,0.0003805601696994739,0.00022500011338843478,0.0002987936244212712,0.0003813237609418824,0.0006762857706659196,0.0004451456057933189,0.0007135705665101122,0.0,0.0001330277182312243,0.0001766569513241952,0.00022545157449709472,0.0003998431449170843,0.00026318521945413855,0.00042188718410077707,0.0,0.0002345953073998829,0.0002993931516788814,0.0005309800989456572,0.00034950233771238525,0.000560253943591278,0.0,0.00038208888432462486,0.0006776427331989503,0.00044603878724856376,0.0007150023407177438,0.0,0.001201813747262025,0.0007910592411975648,0.001268071802884408,0.0,0.0005206919329302969,0.0008346716955593811,0.0,0.001337982778890553,0.0,0.0,1
366,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.01279875777035434,0.013744547380156198,0.017690120081106736,0.02600038909006727,0.01448985868308656,0.009510396198529343,0.04486986295662463,0.00027959522671798086,0.00021400932443950665,0.000229823968257865,0.00029579828884491733,0.00043475513828523406,0.00024228639401036362,0.00015902429767939645,0.0007502735211758469,0.0001638082004642056,0.00017591313258177751,0.0002264115618465662,0.00033277268189873464,0.00018545219141149043,0.00012172125724507581,0.0005742785071708339,0.0001889125826853586,0.00024314269361542414,0.00035736357975092584,0.00019915654920145092,0.00013071609115474395,0.0006167159573484427,0.0003129403484839758,0.0004599500051587875,0.0002563273400620684,0.00016824005077088508,0.0007937532637254926,0.000676020232834889,0.0003767419636203403,0.00024727400156245954,0.0011666338952902365,0.000209956004655819,0.00013780429693685382,0.0006501579733709514,9.044763585300138e-05,0.00042673017409121546,0.0020133046017462753,0
367,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.01952653044942904,0.013021991917511683,0.021257695860100817,0.029320641018408956,0.008666796363355756,0.022818675091474897,0.047003304288885404,0.0,0.00038128539139247944,0.0002542743216895107,0.00041508904549696025,0.0005725303896427405,0.00016923246308806703,0.00044556955398931253,0.0009178114524206994,0.0,0.0001695722734997396,0.0002768175436751544,0.00038181315035798295,0.0001128589521943383,0.0002971446026095113,0.000612076648546208,0.0,0.00045188963328054744,0.0006232892691925343,0.00018423612117364447,0.00048507245502503156,0.0009991819469928982,0.0,0.0008596999897304058,0.0002541160249496064,0.0006690581808728456,0.001378167011733451,0.0,7.511335920387656e-05,0.0001977648102993912,0.000407368066676616,0.0,0.0005206919329302969,0.0010725531287938046,0.0,0.002209310614073553,0.0,0.0,5
368,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019860952474252753,0.01279875777035434,0.02210950847388567,0.020426713242824905,0.016206909199475265,0.022818675091474897,0.03804158479411737,0.023643999641814177,0.0003944574331845265,0.00025419551980648066,0.00043911589702893183,0.00040569398092093475,0.00032188465336530797,0.000453200621517198,0.0007555421076412213,0.0004695923531873205,0.0001638082004642056,0.00028297424337885935,0.00026143655483940514,0.00020742830505021128,0.00029205069513620535,0.00048688502898030324,0.00030261382413792443,0.0004888303649568222,0.00045162458953586985,0.000358326796281294,0.0005045096902978082,0.0008410807413655783,0.0005227572104372403,0.00041725061390459836,0.0003310538867701822,0.0004661105326747491,0.0007770645438920439,0.00048296920059679295,0.00026266390580003595,0.0003698201952598616,0.0006165365105623992,0.00038319615530730807,0.0005206919329302969,0.0008680585633817563,0.0005395247456895066,0.001447162173648022,0.0008994552172461548,0.0005590387190621089,6
369,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01212905532888231,0.017734899845362837,0.029320641018408956,0.008666796363355756,0.03422801263721235,0.0,0.0,0.0003805601696994739,0.00023661302246654755,0.00034597156511936665,0.0005719856414128236,0.0001690714426664799,0.0006677184086899784,0.0,0.0,0.00014711398317108836,0.00021510758147659216,0.0003556316771905784,0.00010512005261529795,0.0004151534590744315,0.0,0.0,0.00031452667252505076,0.0005199986318633203,0.0001537047654842692,0.0006070303760267745,0.0,0.0,0.0008596999897304058,0.0002541160249496064,0.0010035872713092685,0.0,0.0,7.511335920387656e-05,0.00029664721544908683,0.0,0.0,0.0011715568490931682,0.0,0.0,0.0,0.0,0.0,1
370,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03483562758580347,0.012277878093653872,0.0214968482974095,0.019840300422456724,0.02600038909006727,0.017342193069520923,0.0,0.040839635744951766,0.0012135209492967916,0.00042770758881442093,0.0007488562015570706,0.0006911493167071616,0.0009057398714275709,0.0006041261792909328,0.0,0.0014226743415510072,0.00015074629048262563,0.0002639356827933646,0.00024359678992839307,0.000319229607635414,0.00021292533238418694,0.0,0.0005014240690657469,0.00046211448672183765,0.00042650392835658177,0.0005589264199427971,0.00037280249355987763,0.0,0.0008779234541306905,0.00039363752085333644,0.0005158555306477009,0.00034407432048354203,0.0,0.0008102706423235452,0.000676020232834889,0.00045090376748261197,0.0,0.0010618464196653651,0.00030075166046053954,0.0,0.0007082488479778614,0.0,0.0,0.001667875847780342,6
371,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019507951448049943,0.01279875777035434,0.020153295278821405,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.0,0.0003805601696994739,0.0002496775451794244,0.0003931495058174621,0.0003813237609418824,0.0005072143279994398,0.00022257280289665946,0.0003567852832550561,0.0,0.0001638082004642056,0.0002579371445480609,0.0002501785213774212,0.00033277268189873464,0.00014602534756810267,0.00023407934085591502,0.0,0.00040615531059536513,0.00039393835747221235,0.0005239935186963723,0.0002299357484949903,0.0003685881207837355,0.0,0.00038208888432462486,0.0005082320498992128,0.00022301939362428188,0.0003575011703588719,0.0,0.000676020232834889,0.00029664721544908683,0.000475526926081653,0.0,0.00013017298323257423,0.00020866792388984527,0.0,0.0003344956947226382,0.0,0.0,5
373,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021347272584580367,0.01279875777035434,0.03572238765822024,0.029320641018408956,0.02600038909006727,0.023845515470591265,0.02322731379256205,0.01585222703257996,0.00045570604680037657,0.00027321857086777014,0.0007625755467120769,0.0006259157161746041,0.0005550373932108154,0.0005090367186705399,0.0004958397989374053,0.00033840181153713795,0.0001638082004642056,0.0004572021866162562,0.00037526778206613184,0.00033277268189873464,0.0003051929764173346,0.00029728076288701205,0.00020288881391065388,0.0012760889800041654,0.0010474033048471182,0.0009287959783399431,0.0008518187475505491,0.0008297351075570273,0.0005662793993039396,0.0008596999897304058,0.000762348074848819,0.0006991657990121236,0.000681039729533651,0.00046479745816459527,0.000676020232834889,0.0006199926802885914,0.0006039191961236993,0.0004121640707911614,0.0005686086080582074,0.0005538672703808162,0.0003780045249487105,0.0005395081060181432,0.0003682046515966695,0.0002512931018924588,4
374,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.013319637447054809,0.029074487322246347,0.01954709401227264,0.021493654981122275,0.033885732510840226,0.018289223458710275,0.011553318006795564,0.00027959522671798086,0.00022271900624809126,0.00048615744605085036,0.00032684893795018494,0.0003593975809824602,0.000566606763945496,0.0003058159570757624,0.000193184200063242,0.00017741274172098474,0.00038726163009131275,0.0002603602053869675,0.00028628769176063237,0.00045134567167227,0.00024360582565819064,0.00015388600716104682,0.0008453258130514636,0.0005683217370465783,0.0006249169992573766,0.000985210300291455,0.0005317497955840024,0.00033590679791845805,0.00038208888432462486,0.0004201384945833492,0.0006623675990641173,0.0003575011703588719,0.00022583379323251523,0.00046197720444752236,0.0007283282433705981,0.00039310225889416646,0.00024832303112525114,0.0011482428677962143,0.0006197437339528405,0.00039149264359094823,0.0003344956947226382,0.00021130121471582525,0.00013347915696614664,2
375,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019833083972184112,0.01272434638796856,0.02553556867128531,0.01954709401227264,0.025740385199166597,0.022818675091474897,0.0,0.0357346812768328,0.00039335121984770635,0.00025236303040373804,0.0005064490777350754,0.0003876791569575805,0.0005105112211314362,0.0004525646992232076,0.0,0.0007087289344826602,0.00016190899100100852,0.00032492342098719234,0.0002487239950903432,0.0003275295774339349,0.0002903527259784367,0.0,0.0004547004626300751,0.0006520652673659279,0.0004991461614744578,0.0006572953738786546,0.0005826878447861048,0.0,0.0009125054076910573,0.00038208888432462486,0.0005031497294002206,0.00044603878724856376,0.0,0.0006985091744168495,0.0006625674302014748,0.0005873614865891919,0.0,0.0009198244610351227,0.0005206919329302969,0.0,0.0008154180815534589,0.0,0.0,0.0012769674459568244,2
376,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.02131011458182218,0.012649935005582778,0.02516206093211782,0.01954709401227264,0.02600038909006727,0.019966340705040535,0.008413042791006726,0.009135181679791842,0.0004541209834903903,0.0002695715644215724,0.0005362064015782222,0.00041655081314318014,0.0005540712706812928,0.00042548500820411406,0.0001792829058581264,0.00019467176832212694,0.00016002085564546857,0.000318298435397804,0.0002472694688032652,0.0003289032321092145,0.0002525729122180846,0.00010642444450542182,0.00011555945451355731,0.0006331293103516099,0.0004918451705826396,0.000654223374543044,0.0005023942814116543,0.0002116894953318258,0.00022985999805288874,0.00038208888432462486,0.0005082320498992128,0.0003902839388424933,0.00016445053836508107,0.0001785662551140818,0.000676020232834889,0.000519132627035902,0.00021874238599756037,0.00023751827808304217,0.0003986547611497586,0.00016797767873132544,0.00018239614982116842,7.077928900331025e-05,7.685467437570947e-05,8.345154432280449e-05,2
377,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024059806785928263,0.012426700858425434,0.028104442042825747,0.029320641018408956,0.02600038909006727,0.017912659946807796,0.0038407369263291575,0.023643999641814177,0.0005788743025761997,0.00029898402164024485,0.0006761874453767065,0.0007054489577424823,0.0006255643378659757,0.0004309751373422316,9.240738836305952e-05,0.0005688700630286062,0.00015442289422479142,0.00034924549405915056,0.0003643588349130466,0.0003230990574249342,0.00022259526673767933,4.77276888594008e-05,0.0002938169106455429,0.0007898596625385514,0.0008240402561603738,0.0007307264282727144,0.0005034253133079058,0.00010794176834775851,0.0006645014175939593,0.0008596999897304058,0.000762348074848819,0.0005252106719851839,0.00011261286866304464,0.0006932572257370234,0.000676020232834889,0.00046573612825506636,9.986065447714712e-05,0.0006147531903325798,0.00032086338636997227,6.879781450648198e-05,0.0004235269253662627,1.4751260137268345e-05,9.081038251042909e-05,0.0005590387190621089,4
378,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.022554907674221556,0.012277878093653872,0.030571205384953483,0.029320641018408956,0.02600038909006727,0.031375678250777986,0.0058525515067872885,0.013971454333799288,0.0005087238601926584,0.0002769264068377104,0.0006895307149472907,0.0006613243511192075,0.0005864363754203046,0.0007076755261623788,0.00013200375889421353,0.00031512486257344557,0.00015074629048262563,0.00037534953289251367,0.00035999525605181245,0.000319229607635414,0.00038522675266875926,7.185691393716461e-05,0.00017153981310143973,0.0009345985986890089,0.0008963673385922719,0.0007948632349611503,0.0009591923038967518,0.00017891955414001319,0.0004271241999650765,0.0008596999897304058,0.000762348074848819,0.0009199549987001628,0.0001716005617722585,0.000409651997026423,0.000676020232834889,0.0008157798424849888,0.00015216861634612897,0.00036326324883288806,0.0009844331856963427,0.00018362777302306386,0.00043836385587272414,3.4252359139598164e-05,8.176865611328681e-05,0.0001952015362014389,4
379,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018328184860477402,0.011236118740252939,0.016418217887146504,0.027170460677058965,0.02600038909006727,0.01939587382775366,0.017191870051187656,0.023643999641814177,0.00033592236027983304,0.00020593766138563032,0.00030091613251521785,0.0004979852260334687,0.00047653993768709274,0.0003554911610455645,0.00031509577239547244,0.00043335159627623174,0.0001262503643450633,0.00018447704568332285,0.0003052905223948078,0.0002921434591087729,0.00021793434139960442,0.00019316989326214286,0.000265666787469922,0.0002695578785898174,0.0004460905434901002,0.00042688005323131126,0.0003184456826156619,0.00028225986838790746,0.00038819233784291905,0.0007382339334036075,0.0007064425493599056,0.000526994827134178,0.0004671110291909019,0.0006424183625163084,0.000676020232834889,0.0005043002662634475,0.00044699531051675375,0.0006147531903325798,0.0003761999215421395,0.00033345134237597264,0.00045859603383608056,0.0002955603958569231,0.0004064845693323968,0.0005590387190621089,5
380,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023939043276964146,0.01212905532888231,0.029050303367911763,0.029320641018408956,0.02600038909006727,0.026469663106110878,0.0009144611729355138,0.011015954378572515,0.0005730777930163623,0.00029035798042680624,0.000695436469533377,0.0007019080942480221,0.0006224244396450268,0.0006336584106238495,2.189132559400666e-05,0.0002637114086057101,0.00014711398317108836,0.0003523527368702179,0.0003556316771905784,0.0003153601578458939,0.0003210520083508936,1.1091550162649461e-05,0.0001336131201581494,0.0008439201257677056,0.0008517735165264175,0.0007553191907501974,0.0007689517432789425,2.6565374491953097e-05,0.00032001681658460745,0.0008596999897304058,0.000762348074848819,0.0007761074898125008,2.681258777691539e-05,0.000322994843809295,0.000676020232834889,0.0006882215398418813,2.377634630408265e-05,0.00028641910004131556,0.0007006430649510074,2.420547917122205e-05,0.0002915886011931015,8.362392368065957e-07,1.007366256203353e-05,0.00012135125087079096,4
381,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.019507951448049943,0.012649935005582778,0.017466189241645218,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.026868181411152475,0.0003805601696994739,0.0002467743179098962,0.00034072957170846714,0.0003813237609418824,0.0005072143279994398,0.00022257280289665946,0.0003567852832550561,0.0005241431784661605,0.00016002085564546857,0.00022094615870202116,0.0002472694688032652,0.0003289032321092145,0.00014432737841033405,0.00023135748805526484,0.0003398807485692862,0.0003050677666249631,0.000341413243142584,0.0004541277162035226,0.0001992776486956583,0.0003194430380125707,0.0004692847411060434,0.00038208888432462486,0.0005082320498992128,0.00022301939362428188,0.0003575011703588719,0.0005251948679825936,0.000676020232834889,0.00029664721544908683,0.000475526926081653,0.000698583170832477,0.00013017298323257423,0.00020866792388984527,0.00030654815095994693,0.0003344956947226382,0.0004913981737577331,0.0007218991723425994,1
382,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024124833290755095,0.011905821181724969,0.028222674708461497,0.029320641018408956,0.02600038909006727,0.021905928087815902,0.0005486767037613082,0.014777499776133863,0.0005820075813067254,0.0002872259511986557,0.0006808673223608438,0.0007073555765471917,0.0006272550522926404,0.0005284768631978282,1.323673400876258e-05,0.0003565047185534002,0.00014174857801121094,0.0003360141183489345,0.0003490863088987273,0.0003095559831616137,0.0002608080626332625,6.53244672156042e-06,0.00017593826984763054,0.0007965193676996322,0.0008275069137061292,0.0007338005235823997,0.0006182438826093781,1.5485124130366296e-05,0.0004170605691861886,0.0008596999897304058,0.000762348074848819,0.0006422958536379318,1.6087552666149234e-05,0.00043328576608563975,0.000676020232834889,0.0005695626536622467,1.426580778244959e-05,0.0003842207439578624,0.00047986968538856167,1.2019272416055088e-05,0.000323714847413704,3.010461252503744e-07,8.108069867002599e-06,0.00021837449963363638,4
383,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.015792151172230907,0.01339404882944059,0.02606492856060902,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.026868181411152475,0.00024939203864659404,0.0002115208439227682,0.0004116212921225366,0.0003086906636196191,0.0004106020750471655,0.0005405339498918873,0.00028882618168266447,0.0004243063825678442,0.00017940054404543882,0.0003491149258766778,0.0002618147316740455,0.00034825048105681535,0.0004584516725975317,0.0002449667520585157,0.0003598737337792442,0.0006793805008696517,0.0005094936089973946,0.0006776982841806415,0.0008921507041605625,0.0004767073028802979,0.0007003172290351724,0.00038208888432462486,0.0005082320498992128,0.0006690581808728457,0.0003575011703588719,0.0005251948679825936,0.000676020232834889,0.0008899416463472605,0.000475526926081653,0.000698583170832477,0.0011715568490931682,0.0006260037716695358,0.0009196444528798408,0.0003344956947226382,0.0004913981737577331,0.0007218991723425994,6
384,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.019795925969425917,0.01279875777035434,0.013435530185880937,0.02853875725791805,0.0320671465444163,0.013120738177598065,0.01810633122412317,0.0024181363270037227,0.0003918786849869914,0.0002533632613225492,0.00026596876091968625,0.0005649511259371622,0.0006347988590439972,0.0002597371616279516,0.00035843159249064724,4.7869247713345196e-05,0.0001638082004642056,0.00017195809636537393,0.00036526064121103496,0.00041041964100843945,0.00016792914970331809,0.00023173854744735586,3.0949141105015e-05,0.00018051347137571785,0.0003834333346062866,0.0004308391153725728,0.00017628407384615922,0.0002432681597172654,3.248894361503377e-05,0.0008144606658263701,0.0009151565111851824,0.0003744495618951692,0.0005167321916367133,6.901060565291278e-05,0.0010283018875010704,0.0004207446339119548,0.0005806183767456983,7.754273196240495e-05,0.0001721537703250794,0.00023756843134858878,3.17277336243545e-05,0.0003278392303976577,4.3783577281814024e-05,5.8473832959750545e-06,0
