,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
392,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.02017679549769737,0.01272434638796856,0.02652173658692897,0.01954709401227264,0.02582705316280015,0.02521463597607976,0.049380903338517745,0.05373636282230495,2
393,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.019507951448049943,0.011459352887410281,0.01262939837472808,0.029320641018408956,0.02600038909006727,0.011409337545737449,0.03657844691742055,0.0,1
394,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029410559183107678,0.013766105741369494,0.02657816581370967,0.023456512814727163,0.022707006471992083,0.02897971736617312,0.018837900162471582,0.01638959066080301,6
395,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.01205464394649653,0.01880974226023331,0.01954709401227264,0.008666796363355756,0.03422801263721235,0.018289223458710275,0.0,5
396,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.023223751723868983,0.013914928506141056,0.017734899845362837,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.03657844691742055,0.0,1
397,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02211830114181282,0.013170814682283245,0.031213423727838592,0.01622408803018629,0.02600038909006727,0.022818675091474897,0.017923438989536068,0.018539045173695208,3
398,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029503454190003154,0.013021991917511683,0.03203299106917733,0.021013126063193086,0.02600038909006727,0.024301888972420766,0.007132797148897007,0.009403863493903366,3
399,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.020474059519762892,0.01272434638796856,0.013964890075204645,0.028147815377672598,0.02600038909006727,0.011751617672109572,0.040419183843749706,0.036809408533278895,0
400,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01205464394649653,0.029547417984789354,0.029320641018408956,0.02600038909006727,0.030577024622576363,0.0,0.012896727077353188,4
401,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019507951448049943,0.011533764269796062,0.013435530185880937,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.0,1
402,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.03622905268923561,0.013245226064669028,0.0257962179568914,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.0,2
403,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.030720378780333887,0.01272434638796856,0.022305667214599534,0.01954709401227264,0.009013468217889986,0.02293276846693227,0.05139271791897587,0.0,6
404,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01205464394649653,0.02966565065042511,0.029320641018408956,0.02600038909006727,0.030805211373491112,0.0,0.011015954378572515,4
405,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02831439810174106,0.01339404882944059,0.03253816700416645,0.022772364524297622,0.02600038909006727,0.022818675091474897,0.01463137876696822,0.004836272654007445,3
406,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.016721101241185667,0.011905821181724969,0.01504779380818665,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.0,1
407,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.022359828159741055,0.01272434638796856,0.02303924716274863,0.01954709401227264,0.02591372112643371,0.031375678250777986,0.0,0.02149454512892198,6
408,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018300316358408758,0.012649935005582778,0.02117170846691118,0.016126352560124926,0.02600038909006727,0.022818675091474897,0.03164035658356878,0.026868181411152475,6
409,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018337474361166946,0.012649935005582778,0.013430155973806583,0.011728256407363582,0.030593791162645816,0.012892551426683316,0.03657844691742055,0.026868181411152475,0
410,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.02415270179282374,0.014138162653298399,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.0,1
411,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.025601863900393165,0.01421257403568418,0.034617987076940825,0.021599538883561264,0.02600038909006727,0.020650900957784782,0.03566398574448504,0.0,3
412,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.03808695282714513,0.011459352887410281,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.0,0.0,2
413,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.01906205541495166,0.012873169152740121,0.013387162277211765,0.028245550847733964,0.03388717378072101,0.012664364675768569,0.028348296361000926,0.015046181590245388,0
414,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.025443942388670857,0.013096403299897464,0.030181575009562936,0.018765210251781732,0.02600038909006727,0.02293276846693227,0.0032920602225678494,0.013702772519687764,3
415,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.012947580535125902,0.013690805259412676,0.018472003841597643,0.02600038909006727,0.0223623015896454,0.009510396198529343,0.030898408622825346,0
416,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.018235289853581922,0.012352289476039653,0.013177568006312023,0.026877254266874876,0.02600038909006727,0.022818675091474897,0.019569469100819994,0.026868181411152475,0
417,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.020827060545965705,0.012649935005582778,0.013481210988512933,0.02609537050638397,0.02600038909006727,0.02795287698705675,0.024141774965497565,0.05346768100819343,0
419,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.018532553875647447,0.011905821181724969,0.012091977167292843,0.029320641018408956,0.02600038909006727,0.028409250488886248,0.02249574485421364,0.0,0
421,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017278471282558522,0.01198023256411075,0.011463194354593614,0.028343286317795324,0.022793674435625636,0.03240251862989435,0.03566398574448504,0.033585226763940594,0
422,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.01585717767705774,0.014138162653298399,0.016095765162685363,0.027756873497427142,0.028947099853608223,0.022818675091474897,0.04590595088136279,0.015046181590245388,0
423,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.01673968024256476,0.012649935005582778,0.013435530185880937,0.010555430766627225,0.030507123199012262,0.011637524296652197,0.011887995248161679,0.026868181411152475,0
424,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01829102685771921,0.013691694358983713,0.024049599032726878,0.021013126063193086,0.032240482471683415,0.030805211373491112,0.03657844691742055,0.00617968172456507,5
425,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016823285748770688,0.011905821181724969,0.022144440852368958,0.02267462905423626,0.02600038909006727,0.012664364675768569,0.012619564186510088,0.008060454423345742,2
426,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.020436901517004703,0.012501112240811216,0.013972951393316174,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.0,0.026868181411152475,0
427,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.012203466711268091,0.030049906813741305,0.029320641018408956,0.02600038909006727,0.02909381074163049,0.0,0.005373636282230495,4
428,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020288269505971943,0.013021991917511683,0.03668437161952931,0.029320641018408956,0.02600038909006727,0.018369033448637294,0.035846877979072135,0.023106636013591128,4
429,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016971917759803452,0.01272434638796856,0.025084134857039708,0.016712765380493103,0.02600038909006727,0.011409337545737449,0.01646030111283925,0.026868181411152475,2
430,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.037919741814733274,0.011533764269796062,0.020892249439044858,0.01954709401227264,0.02600038909006727,0.016087165939489802,0.0,0.0,2
431,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.013245226064669028,0.021521032251744086,0.010555430766627225,0.010486823599660465,0.02932199749254524,0.05486767037613082,0.02203190875714503,5
432,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018226000352892378,0.011682587034567624,0.016557947401079666,0.02844102178785669,0.023400350181060542,0.018483126824094667,0.009876180667703549,0.0,5
433,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03649844820923249,0.011682587034567624,0.0214968482974095,0.019840300422456724,0.009100136181523544,0.02213411483873065,0.03621266244824634,0.0,2
434,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.018337474361166946,0.013542871594212151,0.023248841433648373,0.01954709401227264,0.02600038909006727,0.02487235584970764,0.006218335975961494,0.0,5
435,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0250816518617785,0.013766105741369494,0.020153295278821405,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.0,1
436,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.01272434638796856,0.013787541076751019,0.012705611107977214,0.02600038909006727,0.020080434080497908,0.0010973534075226165,0.04486986295662463,0
437,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.025945575425906427,0.01346846021182637,0.03210554293218109,0.02844102178785669,0.02600038909006727,0.02852334386434362,0.01737476228577476,0.021225863314810457,3
438,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.020436901517004703,0.012649935005582778,0.017842384086849888,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.0,1
439,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.016498153224636526,0.013766105741369494,0.01609039095061101,0.029027434608224868,0.03440718156252235,0.022818675091474897,0.03657844691742055,0.010209908936237942,0
440,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.019507951448049943,0.012649935005582778,0.017466189241645218,0.01954709401227264,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.05373636282230495,1
441,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03677713322991892,0.01279875777035434,0.023232718797425316,0.022772364524297622,0.011353503235996041,0.022248208214188023,0.010973534075226164,0.0,6
442,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021282246079753535,0.012649935005582778,0.0214968482974095,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.017740546754948967,0.041376999373174815,6
443,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.012352289476039653,0.016122636223057124,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.0,1
444,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016693232739117023,0.013021991917511683,0.022840401315997592,0.027072725206997602,0.02600038909006727,0.032516612005351726,0.018289223458710275,0.011553318006795564,6
445,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024338491806614692,0.014063751270912618,0.0325327927920921,0.023651983754849892,0.02600038909006727,0.0330870788826386,0.02267863708880074,0.015046181590245388,3
446,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.021709563111472725,0.013766105741369494,0.02339931937173024,0.01954709401227264,0.009533475999691333,0.015174418935830807,0.023044421557974946,0.026868181411152475,5
447,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.019507951448049943,0.01198023256411075,0.01464472790261022,0.029320641018408956,0.02600038909006727,0.03422801263721235,0.0,0.026868181411152475,1
448,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.023753253263173194,0.012203466711268091,0.02821192628431279,0.029320641018408956,0.02600038909006727,0.013691205054884938,0.0016460301112839247,0.016120908846691484,4
449,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.02788708107002187,0.013096403299897464,0.030098274722410476,0.018276532901474917,0.02600038909006727,0.023046861842389646,0.0,0.01638959066080301,3
450,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.035653103646483664,0.012501112240811216,0.02074983281907452,0.023847454694972618,0.02600038909006727,0.011751617672109572,0.0,0.0,6
451,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02246201266732608,0.013914928506141056,0.03269670626035985,0.02883196366810214,0.02305367832652631,0.023959608846048645,0.015911624409077937,0.0,3
452,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.013542871594212151,0.02337782252343283,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.0,5
453,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.030655352275507055,0.013766105741369494,0.026602349768044254,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.0,6
454,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.02480296684109207,0.013542871594212151,0.023367074099284124,0.022870099994358985,0.013693538254102095,0.022818675091474897,0.03657844691742055,0.014777499776133863,5
455,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.027599106548645898,0.013096403299897464,0.030423414552908794,0.021306332473377175,0.02600038909006727,0.023845515470591265,0.0,0.03869018123205956,3
456,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02088279755010299,0.01198023256411075,0.02216056348859202,0.015246733329572658,0.008666796363355756,0.027040129983397755,0.005303874803025979,0.05373636282230495,2
457,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.01817026334875509,0.013170814682283245,0.015131094095339113,0.02306557093448171,0.034667185453423024,0.02692603660794038,0.03657844691742055,0.025256090526483324,0
458,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01205464394649653,0.028201177860164087,0.029320641018408956,0.02600038909006727,0.02943609086800262,0.0,0.01074727256446099,4
459,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.02055766502596882,0.01279875777035434,0.026489491314482857,0.01954709401227264,0.02582705316280015,0.02578510285336663,0.05157561015356297,0.05373636282230495,2
460,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.035653103646483664,0.012649935005582778,0.02113140187635354,0.029320641018408956,0.02600038909006727,0.02852334386434362,0.0,0.0,6
461,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.012277878093653872,0.016122636223057124,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.0,1
462,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.026372892457625616,0.01346846021182637,0.02345574859851094,0.029320641018408956,0.02600038909006727,0.013805298430342313,0.03657844691742055,0.0,5
463,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03130561732377539,0.012203466711268091,0.02009955315807788,0.029320641018408956,0.00996681581785912,0.012207991173939071,0.012436671951922988,0.0,5
464,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03291270094306712,0.012352289476039653,0.021534467781929967,0.01954709401227264,0.02600038909006727,0.02270458171601752,0.0007315689383484111,0.04110831755906329,6
465,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016990496761182545,0.01272434638796856,0.013435530185880937,0.011141843586995402,0.030073783380844474,0.011409337545737449,0.03657844691742055,0.026868181411152475,0
466,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01886697590047116,0.013766105741369494,0.022902204754852648,0.021013126063193086,0.02600038909006727,0.023959608846048645,0.02139839144669102,0.022300590571256555,5
467,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.011608175652181843,0.01131271641651175,0.029320641018408956,0.01638024512674238,0.028066970362514123,0.02926275753393644,0.026868181411152475,0
468,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.017650051310140427,0.013245226064669028,0.0171974786379276,0.01954709401227264,0.02600038909006727,0.011409337545737449,0.018289223458710275,0.0,1
469,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0250816518617785,0.013617282976597932,0.01907845286395093,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.05486767037613082,0.05373636282230495,1
471,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.03463125857063343,0.013021991917511683,0.02237821907760329,0.026877254266874876,0.009186804145157101,0.025899196228824008,0.016277408878252145,0.01800168154547216,6
472,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.013319637447054809,0.024183954334585686,0.02023124230270218,0.02600038909006727,0.012322084549396446,0.0,0.05158690830941275,6
473,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.03808695282714513,0.013021991917511683,0.02955816640893806,0.01954709401227264,0.008666796363355756,0.011409337545737449,0.018289223458710275,0.0,3
474,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02414341229213419,0.01205464394649653,0.02829791367750243,0.029320641018408956,0.02600038909006727,0.011865711047566946,0.0018289223458710275,0.011553318006795564,4
475,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03642413220371611,0.011831409799339188,0.0214968482974095,0.019742564952395365,0.010746827490561137,0.022020021463273275,0.03602977021365924,0.0,2
476,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.017659340810829975,0.011608175652181843,0.011874321578281572,0.02658404785669079,0.02600038909006727,0.011409337545737449,0.019569469100819994,0.0,0
477,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.024106254289376003,0.01205464394649653,0.02955279219686371,0.029320641018408956,0.02600038909006727,0.025328729351537137,0.0,0.012896727077353188,4
478,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02362320025351953,0.013691694358983713,0.031809961268091706,0.01798332649129083,0.02600038909006727,0.02852334386434362,0.02249574485421364,0.002149454512892198,3
479,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.02110574556665213,0.011905821181724969,0.011979118713731442,0.02541122221595443,0.00962014396332489,0.016999912943148798,0.006401228210548596,0.0,0
480,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.018579001379095184,0.012277878093653872,0.020153295278821405,0.029320641018408956,0.008666796363355756,0.022818675091474897,0.018289223458710275,0.026868181411152475,6
481,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02415270179282374,0.01212905532888231,0.028182368117903853,0.029320641018408956,0.02600038909006727,0.02932199749254524,0.0029262757533936442,0.01128463619268404,4
482,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021124324568031223,0.01279875777035434,0.020408570352353144,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.0,0.05373636282230495,5
484,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.015327676137753527,0.012575523623196997,0.013435530185880937,0.01954709401227264,0.014126878072269882,0.033999825886297595,0.010059072902290652,0.009941227122126415,0
485,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019210687425984422,0.013245226064669028,0.02766375665272885,0.01954709401227264,0.02600038909006727,0.018483126824094667,0.010424857371464856,0.0,2
486,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0349378120933885,0.01131053012263872,0.02069877780436817,0.01954709401227264,0.024960373526464578,0.018483126824094667,0.002194706815045233,0.0,2
487,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.019507951448049943,0.013021991917511683,0.013435530185880937,0.029320641018408956,0.034667185453423024,0.011409337545737449,0.018289223458710275,0.0,0
488,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020697007536312036,0.014510219565227304,0.03140958246855245,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.017923438989536068,0.026868181411152475,2
489,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02416199129351329,0.013245226064669028,0.028604243765740518,0.029320641018408956,0.02600038909006727,0.021791834712358526,0.034932416806136624,0.02767422685348705,2
490,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.016804706747391596,0.01279875777035434,0.013435530185880937,0.010262224356443136,0.034667185453423024,0.011409337545737449,0.03657844691742055,0.026868181411152475,0
491,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.019814504970805013,0.01279875777035434,0.021499535403446676,0.01954709401227264,0.024093693890129,0.022818675091474897,0.0464546275851241,0.032510499507494496,6
492,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.029038979155525776,0.012575523623196997,0.019328353725408316,0.025606693156077158,0.02600038909006727,0.020194527455955284,0.013899809828619809,0.018539045173695208,5
493,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.021365851585959463,0.012426700858425434,0.02234328669912,0.028636492727979416,0.012653522690499403,0.03171795837715011,0.006401228210548596,0.045944590213070735,2
494,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016879022752907976,0.012277878093653872,0.022120256898034374,0.027952344437549872,0.02600038909006727,0.0214495545859864,0.011522210778987473,0.005104954468118971,2
495,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.02017679549769737,0.013766105741369494,0.0328149389259956,0.029320641018408956,0.01742026069034507,0.01471804543400131,0.002743383518806541,0.0,3
496,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.021365851585959463,0.013021991917511683,0.03224527244611425,0.01954709401227264,0.02600038909006727,0.022818675091474897,0.03657844691742055,0.026868181411152475,3
497,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.016721101241185667,0.013021991917511683,0.01382784766730866,0.027561402557304417,0.02600038909006727,0.020194527455955284,0.022861529323387843,0.026868181411152475,0
498,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.030079403232755108,0.012203466711268091,0.01253803676946409,0.029320641018408956,0.0269537366900364,0.031033398124405864,0.026336481780542795,0.0,0
499,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.022294801654914223,0.013021991917511683,0.022571690712279973,0.029320641018408956,0.02600038909006727,0.022818675091474897,0.018289223458710275,0.0,6
500,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.019795925969425917,0.012575523623196997,0.03594273035326868,0.029320641018408956,0.02600038909006727,0.015288512311288182,0.03529820127531083,0.023912681455925705,4
502,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.01952653044942904,0.012426700858425434,0.013400597807397645,0.029320641018408956,0.02600038909006727,0.029550184243459992,0.03657844691742055,0.026868181411152475,0
503,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0341203360327083,0.013319637447054809,0.0270376609460668,0.019840300422456724,0.02591372112643371,0.032516612005351726,0.03657844691742055,0.00967254530801489,2
504,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03477989058166618,0.01131053012263872,0.02047574800328255,0.01954709401227264,0.02591372112643371,0.018254940073179918,0.02450755943467177,0.0,2
505,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.01751999830048676,0.013021991917511683,0.03458574180449471,0.029320641018408956,0.02600038909006727,0.027496503485227253,0.01810633122412317,0.018270363359583684,4
506,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.022294801654914223,0.013170814682283245,0.020422005882539025,0.01954709401227264,0.02600038909006727,0.03422801263721235,0.018289223458710275,0.026868181411152475,1
507,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.03567168264786275,0.011533764269796062,0.0214968482974095,0.02609537050638397,0.00988014785422556,0.015973072564032426,0.030177218706871952,0.0,2
508,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.020622691530795656,0.013170814682283245,0.028214613390349967,0.0262908414465067,0.02600038909006727,0.03023474449620424,0.018289223458710275,0.0,2
509,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.016721101241185667,0.013691694358983713,0.029343197925963967,0.01954709401227264,0.013433534363201423,0.024986449225165012,0.018289223458710275,0.04513854477073616,2
510,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.030655352275507055,0.012426700858425434,0.02010224026411506,0.02883196366810214,0.010400155636026906,0.011409337545737449,0.0,0.004567590839895921,5
511,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.016721101241185667,0.013096403299897464,0.01880974226023331,0.01954709401227264,0.034667185453423024,0.022818675091474897,0.03657844691742055,0.026868181411152475,1
